exam_type,year,round,college_code,college_name,course_name,category,closing_rank
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,3BG,10859
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,3BK,20217
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,3BR,12810
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,GM,10323
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,GMK,15350
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,GMR,12150
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,SCG,45478
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,SCK,54628
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,SCR,51946
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,STG,44001
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,STK,72286
KCET,2025,1,E126,B M S Institute of Technology & Management,ARTIFICIAL,STR,51026
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,1G,94527
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,2AG,71107
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,2AR,117676
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,2BG,93688
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,3AG,55689
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,3BG,54864
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,54071
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,GMR,66952
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCG,111401
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCK,171709
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCR,160165
KCET,2025,1,E126,B M S Institute of Technology & Management,INTELLIGENCE AND MACHINE LEARNING CIVIL,STG,122649
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,1G,15321
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,2AG,15416
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,2BR,32345
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,3AG,11922
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,3AR,13752
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,3BG,11588
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,GM,10862
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,GMK,24790
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,GMR,13452
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,SCG,49788
KCET,2025,1,E126,B M S Institute of Technology & Management,ENGINEERING COMPUTER,STG,53507
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,1G,14385
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,1K,20566
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,1R,16269
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2AG,12806
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2AK,18701
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2AR,15543
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2BG,18574
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2BK,38187
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,2BR,21930
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,3AG,9873
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,3AK,19365
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,3AR,12895
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,3BG,9849
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,3BK,17908
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,3BR,12941
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,GM,9233
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,GMK,17416
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,GMR,12630
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,SCG,44153
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,SCK,51304
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,SCR,56004
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,STG,46824
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,STK,53856
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND BUSINESS SYSTEMS COMPUTER,STR,56774
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,1R,44712
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,2AG,25163
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,2BG,35391
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,3AG,19920
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,3BG,22917
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,GM,18453
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,GMK,37183
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,GMR,27832
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,SCG,68543
KCET,2025,1,E126,B M S Institute of Technology & Management,SCIENCE AND ENGINEERING ELECTRICAL &,STG,67098
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,1G,14665
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,2AG,16315
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,2AK,21486
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,2AR,18192
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,2BG,23280
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,3AG,10665
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,3BG,11605
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,3BR,14446
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,GM,10318
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,GMK,21005
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,GMR,14397
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,SCG,54315
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,SCK,67997
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,SCR,64230
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,STG,56255
KCET,2025,1,E126,B M S Institute of Technology & Management,ELECTRONICS ENGINEERING ELECTRONICS AND,STR,67522
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,1G,28033
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,2AG,55868
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,2AK,79729
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,2AR,78826
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,2BG,49630
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,3AG,37742
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,3BG,43288
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,GM,26176
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,GMR,60130
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,SCG,142616
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,SCR,225078
KCET,2025,1,E126,B M S Institute of Technology & Management,COMMUNICATION ENGG MECHANICAL,STG,142474
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,1G,69294
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,2AG,79244
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,2AR,81599
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,2BG,65756
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,3AG,65345
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,3BG,64840
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,GM,61666
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,GMR,65750
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,SCG,127353
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,SCK,149250
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,SCR,129645
KCET,2025,1,E127,M S Engineering College,ARTIFICIAL,STG,120230
KCET,2025,1,E127,M S Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,2AG,168313
KCET,2025,1,E127,M S Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,3AG,151569
KCET,2025,1,E127,M S Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,141281
KCET,2025,1,E127,M S Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,GMR,164555
KCET,2025,1,E127,M S Engineering College,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCG,223253
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,1G,77613
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,2AG,86245
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,2AK,92412
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,2AR,96919
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,2BG,84651
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,3AG,79310
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,3BG,80735
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,3BR,90354
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,GM,76888
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,GMK,86689
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,GMR,80775
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,SCG,151792
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,SCK,165601
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,SCR,199791
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,STG,195858
KCET,2025,1,E127,M S Engineering College,ENGINEERING COMPUTER,STR,229118
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,1G,101469
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,2AG,94062
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,2AK,109823
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,2BG,102080
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,2BR,167782
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,3AG,87794
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,3BG,90399
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,GM,87638
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,GMR,93450
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,SCG,178760
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING COMPUTER,STG,137773
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,1G,97679
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,2AG,95316
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,2BG,97802
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,3AG,87894
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,3AR,96950
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,3BG,91999
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,3BR,106309
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,GM,87801
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,GMK,99558
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,GMR,92091
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,SCG,161484
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,STG,219032
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,1G,100333
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,2AG,97106
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,2AR,103373
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,2BG,105132
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,3AG,89790
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,3BG,91688
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,GM,89462
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,GMR,93984
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,SCG,176437
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,SCR,227711
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,STG,211615
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,STK,242935
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,2AG,96727
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,2AR,98134
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,2BG,91752
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,3BG,88523
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,3BK,112116
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,GM,88148
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,GMR,91527
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,SCG,185812
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,SCR,207614
KCET,2025,1,E127,M S Engineering College,COMMUNICATION ENGG INFORMATION,STG,230385
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING MECHANICAL,1G,182052
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING MECHANICAL,2AG,173289
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING MECHANICAL,GM,154332
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING MECHANICAL,GMK,176673
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING MECHANICAL,GMR,179316
KCET,2025,1,E127,M S Engineering College,SCIENCE AND ENGINEERING MECHANICAL,SCG,224245
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,B TECH IN,1G,73688
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,B TECH IN,2AG,72700
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,B TECH IN,GM,45054
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,B TECH IN,GMK,78724
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,B TECH IN,GMR,69881
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,B TECH IN,SCG,88874
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,1G,180617
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,2AG,160153
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,2BG,143484
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,GM,93713
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,GMR,166689
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,SCG,199079
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,SCK,235931
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,SCR,236014
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,STG,127058
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,1G,46966
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,2AG,63116
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,2AR,88339
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,3AG,65687
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,3BG,46778
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,GM,34240
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,GMK,57690
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,GMR,64030
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,SCG,88408
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,SCR,147265
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,STG,90631
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,COMPUTER SCIENCE AND ENGINEERING B TECH IN,2AG,123622
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,COMPUTER SCIENCE AND ENGINEERING B TECH IN,GM,62866
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,COMPUTER SCIENCE AND ENGINEERING B TECH IN,GMR,123517
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,COMPUTER SCIENCE AND ENGINEERING B TECH IN,SCG,123765
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,COMPUTER SCIENCE AND ENGINEERING B TECH IN,STG,142831
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,1K,140455
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,2AG,71302
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,2AR,122042
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,3AG,85124
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,3BG,77067
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,GM,55477
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,GMR,93739
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,SCG,170652
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,STG,102641
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRONICS & COMMUNICATION ENGINEERING B TECH IN ENERGY,2AG,119607
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRONICS & COMMUNICATION ENGINEERING B TECH IN ENERGY,GM,112824
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ELECTRONICS & COMMUNICATION ENGINEERING B TECH IN ENERGY,SCG,156631
KCET,2025,1,E128,Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS,ENGINEERING B TECH IN,2AG,165696
