exam_type,year,college_code,college_name,course_code,course_name,category,total_seats,category_seats,tuition_fee,other_fee,total_fee,closing_rank_mock,closing_rank_r1,closing_rank_r2,closing_rank_r3,closing_rank_r4
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",CS,Computer Science & Engineering,GM,27,24,180000,20000,200000,,55518,,86353,
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",CS,Computer Science & Engineering,KKR,27,3,180000,20000,200000,,,,,
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",CV,Civil Engineering,GM,5,4,70000,20000,90000,,,,,
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",CV,Civil Engineering,KKR,5,1,70000,20000,90000,,,,,
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",EC,Electronics & Communication Engineering,GM,13,11,155000,20000,175000,,59140,,,
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",EC,Electronics & Communication Engineering,KKR,13,2,155000,20000,175000,,,,,
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",EE,Electrical & Electronics Engineering,GM,6,5,70000,20000,90000,,,,,
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",EE,Electrical & Electronics Engineering,KKR,6,1,70000,20000,90000,,,,,
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",ME,Mechanical Engineering,GM,5,4,60000,20000,80000,,,,,
COMEDK,2025,E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",ME,Mechanical Engineering,KKR,5,1,60000,20000,80000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,18,16,200000,20000,220000,80171,85586,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",CS,Computer Science & Engineering,GM,36,32,200000,20000,220000,,91192,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",CS,Computer Science & Engineering,KKR,36,4,200000,20000,220000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",CV,Civil Engineering,GM,9,8,200000,20000,220000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",CV,Civil Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",EC,Electronics & Communication Engineering,GM,36,32,200000,20000,220000,96610,96610,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",EC,Electronics & Communication Engineering,KKR,36,4,200000,20000,220000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",EE,Electrical & Electronics Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",EE,Electrical & Electronics Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",IS,Information Science & Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",IS,Information Science & Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",ME,Mechanical Engineering,GM,9,8,200000,20000,220000,,23217,,,
COMEDK,2025,E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",ME,Mechanical Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,36,33,200000,20000,220000,100975,99691,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",CS,Computer Science & Engineering,GM,54,49,200000,20000,220000,,102652,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",CS,Computer Science & Engineering,KKR,54,5,200000,20000,220000,,,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",CV,Civil Engineering,GM,9,8,50000,20000,70000,,,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",CV,Civil Engineering,KKR,9,1,50000,20000,70000,,,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",EC,Electronics & Communication Engineering,GM,18,16,125000,20000,145000,55003,50706,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",EC,Electronics & Communication Engineering,KKR,18,2,125000,20000,145000,,,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",ME,Mechanical Engineering,GM,9,8,50000,20000,70000,,,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",ME,Mechanical Engineering,KKR,9,1,50000,20000,70000,,,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",VL,Electronics Engineering (VLSI Design & Technology),GM,18,16,125000,20000,145000,,,,,
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",VL,Electronics Engineering (VLSI Design & Technology),KKR,18,2,125000,20000,145000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",CS,Computer Science & Engineering,GM,18,16,200000,20000,220000,,106944,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",CS,Computer Science & Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",CV,Civil Engineering,GM,18,16,80000,20000,100000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",CV,Civil Engineering,KKR,18,2,80000,20000,100000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",EC,Electronics & Communication Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",EC,Electronics & Communication Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",EE,Electrical & Electronics Engineering,GM,9,8,80000,20000,100000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",EE,Electrical & Electronics Engineering,KKR,9,1,80000,20000,100000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",IS,Information Science & Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",IS,Information Science & Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",ME,Mechanical Engineering,GM,9,8,80000,20000,100000,,,,,
COMEDK,2025,E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",ME,Mechanical Engineering,KKR,9,1,80000,20000,100000,,,,,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",CA,Computer Science & Engineering (Artificial,GM,18,16,200000,20000,220000,65270,54335,,80920,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",CA,Computer Science & Engineering (Artificial,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",CD,Computer Science & Engineering (Data Science),GM,10,9,200000,20000,220000,,84860,,,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",CD,Computer Science & Engineering (Data Science),KKR,10,1,200000,20000,220000,,,,,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",CS,Computer Science & Engineering,GM,50,46,200000,20000,220000,,85288,,109058,35910
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",CS,Computer Science & Engineering,KKR,50,4,200000,20000,220000,,,,,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",CY,Computer Science & Engineering (Cyber Security),GM,18,16,200000,20000,220000,102858,105250,,106739,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",CY,Computer Science & Engineering (Cyber Security),KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",EC,Electronics & Communication Engineering,GM,15,12,200000,20000,220000,102453,111152,,,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",EC,Electronics & Communication Engineering,KKR,15,3,200000,20000,220000,,,,,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",IS,Information Science & Engineering,GM,8,6,200000,20000,220000,109058,96339,,,
COMEDK,2025,E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",IS,Information Science & Engineering,KKR,8,2,200000,20000,220000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",AD,Artificial Intelligence & Data Science,GM,11,9,180000,20000,200000,,88041,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",AD,Artificial Intelligence & Data Science,KKR,11,2,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",AE,Aeronautical Engineering,GM,6,4,158000,20000,178000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",AE,Aeronautical Engineering,KKR,6,2,158000,20000,178000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",AI,Artificial Intelligence & Machine Learning,GM,11,9,180000,20000,200000,82632,82632,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",AI,Artificial Intelligence & Machine Learning,KKR,11,2,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",AU,Automobile Engineering,GM,6,5,158000,20000,178000,,101737,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",AU,Automobile Engineering,KKR,6,1,158000,20000,178000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",CB,Computer Science & Business Systems,GM,5,4,180000,20000,200000,96827,96827,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",CB,Computer Science & Business Systems,KKR,5,1,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",CG,Computer Science & Design,GM,4,3,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",CG,Computer Science & Design,KKR,4,1,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",CS,Computer Science & Engineering,GM,24,20,180000,20000,200000,,111162,,90025,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",CS,Computer Science & Engineering,KKR,24,4,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",EC,Electronics & Communication Engineering,GM,3,2,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",EC,Electronics & Communication Engineering,KKR,3,1,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",EE,Electrical & Electronics Engineering,GM,2,1,158000,20000,178000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",EE,Electrical & Electronics Engineering,KKR,2,1,158000,20000,178000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",IS,Information Science & Engineering,GM,3,2,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",IS,Information Science & Engineering,KKR,3,1,180000,20000,200000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",ME,Mechanical Engineering,GM,4,3,158000,20000,178000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",ME,Mechanical Engineering,KKR,4,1,158000,20000,178000,,,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",MR,Marine Engineering,GM,18,16,180000,20000,200000,34643,104135,,,
COMEDK,2025,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",MR,Marine Engineering,KKR,18,2,180000,20000,200000,,,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,18,16,200000,200000,,109722,85430,,97282,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,18,2,200000,200000,,,,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",CS,Computer Science & Engineering,GM,54,49,200000,200000,,,109829,,106939,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",CS,Computer Science & Engineering,KKR,54,5,200000,200000,,,,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",DS,Data Science,GM,18,16,200000,200000,,,82758,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",DS,Data Science,KKR,18,2,200000,200000,,,,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",EC,Electronics & Communication Engineering,GM,18,16,200000,200000,,30882,76671,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",EC,Electronics & Communication Engineering,KKR,18,2,200000,200000,,,,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),GM,18,16,200000,200000,,,85908,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),KKR,18,2,200000,200000,,,,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",IS,Information Science & Engineering,GM,18,16,200000,200000,,109829,,,,
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",IS,Information Science & Engineering,KKR,18,2,200000,200000,,,,,,
COMEDK,2025,E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",EC,Electronics & Communication Engineering,GM,36,32,281088,20000,301088,14782,13781,,20308,30072
COMEDK,2025,E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",EC,Electronics & Communication Engineering,KKR,36,4,281088,20000,301088,31750,29334,39277,,
COMEDK,2025,E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",EE,Electrical & Electronics Engineering,GM,6,5,281088,20000,301088,,15509,,23770,37414
COMEDK,2025,E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",EE,Electrical & Electronics Engineering,KKR,6,1,281088,20000,301088,,70698,70698,,
COMEDK,2025,E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",ME,Mechanical Engineering,GM,8,7,281088,20000,301088,23989,20288,,33516,65094
COMEDK,2025,E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",ME,Mechanical Engineering,KKR,8,1,281088,20000,301088,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",AG,Agricultural Engineering,GM,9,8,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",AG,Agricultural Engineering,KKR,9,1,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",AI,Artificial Intelligence & Machine Learning,GM,18,16,281000,20000,301000,95863,54026,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",AI,Artificial Intelligence & Machine Learning,KKR,18,2,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",CG,Computer Science & Design,GM,18,16,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",CG,Computer Science & Design,KKR,18,2,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",CS,Computer Science & Engineering,GM,36,33,281000,20000,301000,,92530,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",CS,Computer Science & Engineering,KKR,36,3,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",CV,Civil Engineering,GM,9,8,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",CV,Civil Engineering,KKR,9,1,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",EC,Electronics & Communication Engineering,GM,27,24,281000,20000,301000,,66979,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",EC,Electronics & Communication Engineering,KKR,27,3,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",EE,Electrical & Electronics Engineering,GM,18,16,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",EE,Electrical & Electronics Engineering,KKR,18,2,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",ME,Mechanical Engineering,GM,9,8,281000,20000,301000,,,,,
COMEDK,2025,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",ME,Mechanical Engineering,KKR,9,1,281000,20000,301000,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",CS,Computer Science & Engineering,GM,36,32,125000,125000,,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",CS,Computer Science & Engineering,KKR,36,4,125000,125000,,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",CV,Civil Engineering,GM,18,16,75000,75000,,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",CV,Civil Engineering,KKR,18,2,75000,75000,,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",EC,Electronics & Communication Engineering,GM,18,16,90000,90000,,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",EC,Electronics & Communication Engineering,KKR,18,2,90000,90000,,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",EE,Electrical & Electronics Engineering,GM,9,7,75000,75000,,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",EE,Electrical & Electronics Engineering,KKR,9,2,75000,75000,,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",ME,Mechanical Engineering,GM,9,7,60000,60000,,,,,,
COMEDK,2025,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",ME,Mechanical Engineering,KKR,9,2,60000,60000,,,,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,18,16,200000,19000,219000,110976,84424,,110976,75204
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,18,2,200000,19000,219000,,,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CD,Computer Science & Engineering (Data Science),GM,13,11,200000,19000,219000,,90072,,87999,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CD,Computer Science & Engineering (Data Science),KKR,13,2,200000,19000,219000,,,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CS,Computer Science & Engineering,GM,44,40,200000,19000,219000,,81980,,109781,95627
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CS,Computer Science & Engineering,KKR,44,4,200000,19000,219000,,,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CV,Civil Engineering,GM,18,16,74790,19000,93790,,,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CV,Civil Engineering,KKR,18,2,74790,19000,93790,,,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CY,Computer Science & Engineering (Cyber Security),GM,18,16,200000,19000,219000,96196,103211,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CY,Computer Science & Engineering (Cyber Security),KKR,18,2,200000,19000,219000,,,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",EC,Electronics & Communication Engineering,GM,44,40,200000,19000,219000,97081,97081,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",EC,Electronics & Communication Engineering,KKR,44,4,200000,19000,219000,,,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",IS,Information Science & Engineering,GM,26,23,200000,19000,219000,63971,101255,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",IS,Information Science & Engineering,KKR,26,3,200000,19000,219000,,,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",ME,Mechanical Engineering,GM,18,16,74790,19000,93790,110985,110985,,,
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",ME,Mechanical Engineering,KKR,18,2,74790,19000,93790,,,,,
COMEDK,2025,E146,"Vidya Vikas Institute of Engineering and Technology-Alnahally, Mysuru",CS,Computer Science & Engineering,GM,8,7,200000,20000,220000,,69286,,106350,108452
COMEDK,2025,E146,"Vidya Vikas Institute of Engineering and Technology-Alnahally, Mysuru",CS,Computer Science & Engineering,KKR,8,1,200000,20000,220000,,,,,
COMEDK,2025,E146,"Vidya Vikas Institute of Engineering and Technology-Alnahally, Mysuru",IS,Information Science & Engineering,GM,8,7,200000,20000,220000,86253,76212,,111279,
COMEDK,2025,E146,"Vidya Vikas Institute of Engineering and Technology-Alnahally, Mysuru",IS,Information Science & Engineering,KKR,8,1,200000,20000,220000,,,,,
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,54,49,281100,20000,301100,51087,47161,,64888,80591
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,54,5,281100,20000,301100,95881,89775,,,
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",CS,Computer Science & Engineering,GM,216,198,281100,20000,301100,,51369,,82079,106778
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",CS,Computer Science & Engineering,KKR,216,18,281100,20000,301100,,106835,103167,,
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",CV,Civil Engineering,GM,5,4,200000,20000,220000,79686,73164,,110523,
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",CV,Civil Engineering,KKR,5,1,200000,20000,220000,,80608,,,
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",EC,Electronics & Communication Engineering,GM,90,82,261000,20000,281000,68020,61329,,105161,109543
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",EC,Electronics & Communication Engineering,KKR,90,8,261000,20000,281000,88965,94706,,,
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",EE,Electrical & Electronics Engineering,GM,8,7,200000,20000,220000,,64871,,84576,86250
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",EE,Electrical & Electronics Engineering,KKR,8,1,200000,20000,220000,,,,,
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",ME,Mechanical Engineering,GM,10,9,200000,20000,220000,77574,65976,,106778,
COMEDK,2025,E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",ME,Mechanical Engineering,KKR,10,1,200000,20000,220000,,,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",AI,Artificial Intelligence & Machine Learning,GM,18,16,281100,20000,301100,96012,108648,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",AI,Artificial Intelligence & Machine Learning,KKR,18,2,281100,20000,301100,,,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",CD,Computer Science & Engineering (Data Science),GM,18,16,281100,20000,301100,,95733,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",CD,Computer Science & Engineering (Data Science),KKR,18,2,281100,20000,301100,,,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",CS,Computer Science & Engineering,GM,36,33,281100,20000,301100,,90528,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",CS,Computer Science & Engineering,KKR,36,3,281100,20000,301100,,,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",CV,Civil Engineering,GM,9,8,103160,20000,123160,,,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",CV,Civil Engineering,KKR,9,1,103160,20000,123160,,,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",EC,Electronics & Communication Engineering,GM,18,16,281100,20000,301100,,,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",EC,Electronics & Communication Engineering,KKR,18,2,281100,20000,301100,,,,,
